Title,ArtistName,Target
just take my heart,mr. big,1
slowly,stacy earl,1
you wont see me cry,wilson phillips,1
thought id died and gone to heaven,bryan adams,1
in the closet,michael jackson,1
scenario,a tribe called quest,1
remedy,the black crowes,1
the way i feel,tag,1
helluva,brotherhood creed,1
sexy mf,prince and the n.p.g.,1
everything about you,ugly kid joe,1
james brown is dead,l.a. style,1
strawberry letter 23,tevin campbell,1
silent prayer,shanice,1
never satisfied,good 2 go,1
brainstorming,m.c. brains,1
strobelite honey,black sheep,1
victim of the ghetto,the college boyz,1
reach for the sky,firehouse,1
why me baby?,keith sweat,1
t.l.c.,linear,1
lets get rocked,def leppard,1
all youve got,rtz,1
another minute,cause and effect,1
not the only one,bonnie raitt,1
wherever i may roam,metallica,1
forever in your eyes,mint condition,1
so whatcha want,beastie boys,1
57 channels (and nothin on),bruce springsteen,1
closer to me,the outfield,1
whos got your love,nyasia,1
fall in love again,eddie money,1
ive got mine,glenn frey,1
back up off me!,doctor dre & ed lover,1
cant help myself,gerald levert,1
tremor christ/spin the black circle,pearl jam,1
jealous,nick jonas,1
centuries,fall out boy,1
i dont mind,usher featuring juicy j,1
love me harder,ariana grande & the weeknd,1
only,nicki minaj featuring drake,1
i dont f**k with you,big sean featuring e-40,1
the heart wants what it wants,selena gomez,1
coco,o.t. genasis,1
stay with me,sam smith,1
7/11,beyonce,1
no type,rae sremmurd,1
she knows,ne-yo featuring juicy j,1
ghost,ella henderson,1
the hanging tree,james newton howard featuring jennifer lawrence,1
tuesday,i love makonnen featuring drake,1
riptide,vance joy,1
prayer in c,lillywood & robin schulz,1
habits (stay high),tove lo,1
chandelier,sia,1
waves,mr. probz,1
i see you,luke bryan,1
heroes (we could be),alesso featuring tove lo,1
stuck on a feeling,prince royce featuring snoop dogg,1
rude,magic!,1
i lived,onerepublic,1
talladega,eric church,1
sun daze,florida georgia line,1
lonely tonight,blake shelton featuring ashley monroe,1
outside,calvin harris featuring ellie goulding,1
night changes,one direction,1
make me wanna,thomas rhett,1
sledgehammer,fifth harmony,1
i bet my life,imagine dragons,1
something in the water,carrie underwood,1
feeling myself,nicki minaj featuring beyonce,1
just gettin started,jason aldean,1
try me,dej loaf,1
drinking class,lee brice,1
like a cowboy,randy houser,1
often,the weeknd,1
apparently,j. cole,1
mean to me,brett eldredge,1
only one,kanye west featuring paul mccartney,1
lonely eyes,chris young,1
all about it,hoodie allen featuring ed sheeran,1
shotgun rider,tim mcgraw,1
homegrown honey,darius rucker,1
god made girls,raelynn,1
take it on back,chase bryant,1
beg for it,iggy azalea featuring m0,1
l.a.love (la la),fergie,1
til its gone,kenny chesney,1
cant stop dancin,becky g,1
what we aint got,jake owen,1
the body,wale featuring jeremih,1
perfect storm,brad paisley,1
not for long,b.o.b featuring trey songz,1
i mean it,g-eazy featuring remo,1
steal my girl,one direction,1
***flawless,beyonce featuring nicki minaj or chimamanda ngozi adichie,1
ill never break your heart,backstreet boys,1
real world,matchbox 20,1
we really shouldnt be doing this,george strait,1
tearin up my heart,n sync,1
its your song,garth brooks,1
how do you sleep at night,wade hayes,1
dont laugh at me,mark wills,1
where the green grass grows,tim mcgraw,1
how do you fall in love,alabama,1
absence of the heart,deana carter,1
here we come,timbaland featuring missy "misdemeanor" elliott & magoo,1
jump jive an wail,the brian setzer orchestra,1
everythings changed,lonestar,1
bound 2,kanye west,1
23,mike will made-it featuring miley cyrus,1
white walls,macklemore & ryan lewis featuring schoolboy q & hollis,1
we were us,keith urban and miranda lambert,1
it wont stop,sevyn streeter featuring chris brown,1
tko,justin timberlake,1
sunny and 75,joe nichols,1
all me,drake featuring 2 chainz & big sean,1
drunk last night,eli young band,1
carolina,parmalee,1
roller coaster,justin bieber,1
whatever shes got,david nail,1
wasting all these tears,cassadee pope,1
i luv this sh*t,august alsina featuring trinidad james,1
sweet annie,zac brown band,1
the fox,ylvis,1
dont let me be lonely,the band perry,1
berzerk,eminem,1
radio,darius rucker,1
honest,future,1
what now,rihanna,1
everybodys got somebody but me,hunter hayes featuring jason mraz,1
bounce it,juicy j featuring wale & trey songz,1
work b**ch!,britney spears,1
gorilla,bruno mars,1
at last,will champlin,1
right there,ariana grande featuring big sean,1
days of gold,jake owen,1
survival,eminem,1
the outsiders,eric church,1
up all night,jon pardi,1
alone together,fall out boy,1
pound cake / paris morton music 2,drake featuring jay-z,1
cold water,major lazer featuring justin bieber & mo,1
one dance,drake featuring wizkid & kyla,1
this is what you came for,calvin harris featuring rihanna,1
send my love (to your new lover),adele,1
dont mind,kent jones,1
just like fire,p!nk,1
me too,meghan trainor,1
for free,dj khaled featuring drake,1
controlla,drake,1
h.o.l.y.,florida georgia line,1
too good,drake featuring rihanna,1
we dont talk anymore,charlie puth featuring selena gomez,1
into you,ariana grande,1
never be like you,flume featuring kai,1
all in my head (flex),fifth harmony featuring fetty wap,1
i hate u i love u,gnash featuring olivia obrien,1
i got the keys,dj khaled featuring jay z & future,1
gold,kiiara,1
that part,schoolboy q featuring kanye west,1
hymn for the weekend,coldplay,1
rise,katy perry,1
record year,eric church,1
tiimmy turner,desiigner,1
from the ground up,dan + shay,1
luv,tory lanez,1
make me...,britney spears featuring g-eazy,1
kill em with kindness,selena gomez,1
make you miss me,sam hunt,1
toothbrush,dnce,1
my pyt,wale,1
church bells,carrie underwood,1
peter pan,kelsea ballerini,1
unsteady,x ambassadors,1
vice,miranda lambert,1
sit still  look pretty,daya,1
different for girls,dierks bentley featuring elle king,1
sucker for pain,lil wayne,1
fix,chris lane,1
american country love song,jake owen,1
purple lamborghini,skrillex & rick ross,1
money longer,lil uzi vert,1
lights come on,jason aldean,1
shes got a way with words,blake shelton,1
hit or miss,jacob sartorius,1
wherever i go,onerepublic,1
lockjaw,french montana featuring kodak black,1
you & me,marc e. bassy featuring g-eazy,1
pop style,drake featuring the throne,1
with you tonight / hasta el amanecer,nicky jam,1
no shopping,french montana featuring drake,1
back on road,gucci mane & drake,1
duele el corazon,enrique iglesias featuring wisin,1
brand new,ben rector,1
wat u mean (aye  aye  aye),dae dae,1
wasted time,keith urban,1
mama said,lukas graham,1
1 night,lil yachty,1
p**** print,gucci mane featuring kanye west,1
why you always hatin?,yg featuring drake & kamaiyah,1
this girl,kungs vs cookin on 3 burners,1
you was right,lil uzi vert,1
no money,galantis,1
father stretch my hands pt. 1,kanye west,1
come and see me,partynextdoor featuring drake,1
it dont hurt like it used to,billy currington,1
middle of a memory,cole swindell,1
castaway,zac brown band,1
to the max,dj khaled featuring drake,1
crying in the club,camila cabello,1
4 am,2 chainz featuring travis scott,1
yours if you want it,rascal flatts,1
no such thing as a broken heart,old dominion,1
weak,ajr,1
whatever you need,meek mill featuring chris brown & ty dolla $ign,1
swish swish,katy perry featuring nicki minaj,1
small town boy,dustin lynch,1
most girls,hailee steinfeld,1
know no better,major lazer featuring travis scott,1
peek a boo,lil yachty featuring migos,1
gyalchester,drake,1
met gala,gucci mane featuring offset,1
butterfly effect,travis scott,1
its everyday bro,jake paul featuring team 10,1
subeme la radio,enrique iglesias featuring descemer bueno,1
somebody else will,justin moore,1
nobody else but you,trey songz,1
this is how we do it,montell jordan,1
have you ever really loved a woman?,bryan adams,1
freak like me,adina howard,1
ill be there for you/youre all i need to get by,method man featuring mary j. blige,1
i know,dionne farris,1
water runs dry,boyz ii men,1
red light special,tlc,1
total eclipse of the heart,nicki french,1
dear mama/old school,2pac,1
run away,real mccoy,1
cant you see (from "new jersey drive"),total featuring the notorious b.i.g.,1
let her cry,hootie & the blowfish,1
keep their heads ringin (from "friday"),dr. dre,1
ask of you (from "higher learning"),raphael saadiq,1
hold on,jamie walters,1
big poppa/warning,the notorious b.i.g.,1
cotton eye joe,rednex,1
give it 2 you,da brat,1
no more "i love yous",annie lennox,1
i live my life for you,firehouse,1
every little thing i do,soul for real,1
cant stop lovin you,van halen,1
this lil game we play,subway (featuring 702),1
like the way i do/if i wanted to,melissa etheridge,1
dream about you/funky melody,stevie b,1
im goin down,mary j. blige,1
shy guy (from "bad boys"),diana king,1
ill be around,rappin 4-tay featuring the spinners,1
tell me when,the human league,1
id rather be alone,iv xample,1
freedom (from "panther"),various artists,1
close to you,fun factory,1
joy,blackstreet,1
i like,kut klose,1
connection,elastica,1
grapevyne,brownstone,1
crazy love (from "jasons lyric"),brian mcknight,1
strange currencies,r.e.m.,1
craziest,naughty by nature,1
move it like this,k7,1
here & now,letters to cleo,1
i wish,skee-lo,1
mr. personality,gillette,1
feel so high,desree,1
never find someone like you,keith martin,1
for your love,stevie wonder,1
its good to be king,tom petty,1
the i.n.c. ride,masta ace incorporated,1
baby baby,corona,1
bedtime story,madonna,1
lick it,roula,1
when you say nothing at all,alison krauss + union station,1
the way that you love,vanessa williams,1
if you think youre lonely now,k-ci hailey,1
brooklyn zoo,ol dirty bastard,1
fat boy,max-a-million,1
safe + sound,dj quik,1
you got it (from "boys on the side"),bonnie raitt,1
freak me baby,dis `n dat feat. 95 south,1
1-luv,e-40 (featuring leviti),1
just roll,fabu,1
foe tha love of $,bone thugs-n-harmony featuring eazy-e,1
universal heart-beat,juliana hatfield,1
lifestyles of the rich and shameless,lost boyz,1
move it to the rhythm,technotronic featuring ya kid k,1
shimmy shimmy ya,ol dirty bastard,1
rainy days,general public,1
what mattered most,ty herndon,1
so help me girl,joe diffie,1
how did i get by without you?,john waite,1
candle in the wind 1997/something about the way you look tonight,elton john,1
you make me wanna...,usher,1
how do i live,leann rimes,1
4 seasons of loneliness,boyz ii men,1
all cried out,allure featuring 112,1
my love is the shhh!,somethin for the people featuring trina & tamara,1
tubthumping,chumbawamba,1
quit playing games (with my heart),backstreet boys,1
the one i gave my heart to,aaliyah,1
semi-charmed life,third eye blind,1
my body,lsg,1
honey,mariah carey,1
feel so good,mase,1
sock it 2 me,missy "misdemeanor" elliott featuring da brat,1
building a mystery,sarah mclachlan,1
all for you,sister hazel,1
mo money mo problems,the notorious b.i.g. featuring puff daddy & mase,1
butta love,next,1
criminal,fiona apple,1
2 become 1,spice girls,1
invisible man,98 degrees,1
you should be mine (dont waste your time),brian mcknight featuring mase,1
i miss my homies,master p featuring pimp c and the shocker,1
i care bout you,milestone,1
love gets me every time,shania twain,1
if i could teach the world,bone thugs-n-harmony,1
spice up your life,spice girls,1
sunny came home,shawn colvin,1
legend of a cowgirl,imani coppola,1
they like it slow,h-town,1
too gone  too long,en vogue,1
up jumps da boogie,magoo and timbaland,1
backyard boogie,mack 10,1
not tonight,lil kim feat. da brat,1
last nights letter,k-ci & jojo,1
coco jamboo,mr. president,1
no tengo dinero,los umbrellos,1
never make a promise,dru hill,1
on my own,peach union,1
you light up my life,leann rimes,1
valentine,martina mcbride with jim brickman,1
avenues,refugee camp all stars featuring pras (with ky-mani),1
phenomenon,ll cool j,1
have a little mercy,4.0,1
i say a little prayer,diana king,1
electric barbarella,duran duran,1
breaking all the rules,she moves,1
love is alive,3rd party,1
do you like this,rome,1
gotham city,r. kelly,1
around the world,daft punk,1
dont go,le click featuring kayo,1
barbie girl,aqua,1
im not a player,big punisher,1
after 12  before 6,sam salter,1
the rest of mine,trace adkins,1
please,the kinleys,1
c u when u get there (from "nothing to lose"),coolio featuring 40 thevz,1
at the beginning,richard marx & donna lewis,1
someone,swv (featuring puff daddy),1
me and my crazy world,lost boyz,1
i dont ever want to see you again,uncle sam,1
youre not alone,olive,1
dont say,jon b,1
free,ultra nate,1
youre the inspiration,peter cetera featuring az yet,1
to the moon and back,savage garden,1
the way that you talk,jagged edge featuring da brat & jd,1
big bad mamma (from "def jams how to be a player"),foxy brown featuring dru hill,1
i can love you,mary j. blige,1
jack-ass,beck,1
dream,forest for the trees,1
spin spin sugar,sneaker pimps,1
all of my days,changing faces (featuring jay-z),1
can we (from "booty call"),swv,1
down for yours,nastyboy klick featuring roger troutman,1
baby you know,the ojays,1
a smile like yours (from "a smile like yours"),natalie cole,1
kiss the rain,billie myers,1
the joint,epmd,1
go away,lorrie morgan,1
take it to the streets,rampage featuring billy lawrence,1
more than this,10,1
as we lay,dana,1
boom boom pow,the black eyed peas,1
poker face,lady gaga,1
right round,flo rida,1
kiss me thru the phone,soulja boy tell em featuring sammie,1
blame it,jamie foxx featuring t-pain,1
dead and gone,t.i. featuring justin timberlake,1
day n nite,kid cudi,1
the climb,miley cyrus,1
my life would suck without you,kelly clarkson,1
love sex magic,ciara featuring justin timberlake,1
i love college,asher roth,1
turnin me on,keri hilson featuring lil wayne,1
mad,ne-yo,1
halo,beyonce,1
if u seek amy,britney spears,1
circus,britney spears,1
jai ho! (you are my destiny),a r rahman & the pussycat dolls featuring nicole scherzinger,1
how do you sleep?,jesse mccartney featuring ludacris,1
rockin that thang,the-dream,1
dont trust me,3oh!3,1
i know you want me (calle ocho),pitbull,1
