Artist,Track,Year,Month,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Followers,Target
montgomery gentry,lonely and gone,1999,03,0.754,0.702,10.0,-8.033,0.0,0.0429,0.0275,0.0,0.0619,0.736,95.998,381948,1
donna summer,i will go with you (con te partiro),1999,06,0.46,0.437,7.0,-10.587,1.0,0.0304,0.128,0.0,0.025,0.227,172.382,9397022,1
tori amos,bliss,1999,09,0.822,0.661,1.0,-10.234,0.0,0.164,0.0241,3.95e-06,0.315,0.67,99.883,8794832,1
chante moore,chantes got a man,1999,01,0.749,0.745,2.0,-10.625,1.0,0.164,0.000501,0.00403,0.333,0.481,101.972,9630925,1
brad paisley,who needs pictures,1999,06,0.465,0.365,5.0,-12.633,0.0,0.0295,0.618,0.0113,0.0747,0.265,171.904,1165296,1
tanto metro & devonte,everyone falls in love,1999,08,0.755,0.459,5.0,-12.84,0.0,0.358,0.115,0.0,0.0851,0.597,98.454,6815814,1
celine dion,if you asked me to,1992,04,0.754,0.78,1.0,-5.801,0.0,0.0299,0.0038,0.00226,0.0595,0.923,120.143,3375443,1
arrested development,tennessee,1992,03,0.389,0.916,2.0,-6.481,1.0,0.0513,0.0408,0.0,0.28,0.582,205.733,3493744,1
kris kross,jump,1992,03,0.683,0.525,0.0,-9.868,1.0,0.029,0.154,3.71e-05,0.0646,0.56,91.507,458894,1
genesis,hold on my heart,1991,11,0.521,0.26,3.0,-15.871,1.0,0.0306,0.651,0.0,0.156,0.219,96.02,36848757,1
das efx,they want efx,1992,04,0.695,0.336,9.0,-12.999,1.0,0.0313,0.8,0.00264,0.701,0.422,79.109,1913092,1
the b-52s,good stuff,1992,06,0.81,0.55,8.0,-14.002,0.0,0.133,0.113,0.394,0.0956,0.626,108.382,1340344,1
def leppard,make love like a man,1992,03,0.508,0.362,0.0,-9.369,1.0,0.0349,0.483,0.0,0.0996,0.207,168.586,2955792,1
lionel richie,do it to me,1992,01,0.539,0.407,8.0,-13.017,1.0,0.0264,0.639,6.95e-05,0.0613,0.264,80.156,3054456,1
vanessa williams,save the best for last,1991,01,0.47,0.442,9.0,-11.142,1.0,0.0266,0.582,1.79e-06,0.0899,0.129,76.765,0,1
eric clapton,tears in heaven,1992,08,0.438,0.735,4.0,-8.114,1.0,0.0301,0.0632,0.0,0.0943,0.527,174.335,1892158,1
nice & smooth,sometimes i rhyme slow,1991,01,0.876,0.782,11.0,-3.777,0.0,0.0685,0.117,0.000721,0.149,0.622,110.494,4546811,1
mr. big,just take my heart,1991,03,0.795,0.6,2.0,-14.004,1.0,0.341,0.112,0.000171,0.111,0.633,101.78,7194980,1
stacy earl,slowly,1991,05,0.401,0.977,10.0,-3.798,0.0,0.0573,0.00164,4.04e-06,0.0767,0.329,160.513,5278275,1
wilson phillips,you wont see me cry,1992,01,0.804,0.864,6.0,-7.148,1.0,0.125,0.0658,0.0,0.0609,0.765,105.414,2223029,1
bryan adams,thought id died and gone to heaven,1991,09,0.494,0.817,1.0,-8.409,1.0,0.0516,0.00878,2.26e-06,0.0958,0.755,122.671,1165296,1
michael jackson,in the closet,1991,11,0.599,0.976,0.0,-7.649,0.0,0.0859,0.0013,0.787,0.383,0.501,130.724,288186,1
a tribe called quest,scenario,1991,09,0.465,0.409,9.0,-13.162,0.0,0.0405,0.133,0.0,0.103,0.152,141.82,3357435,1
the black crowes,remedy,1992,01,0.897,0.74,8.0,-13.857,0.0,0.297,0.158,8.5e-06,0.1,0.696,115.101,0,1
brotherhood creed,helluva,2012,03,0.562,0.891,1.0,-8.283,1.0,0.0361,1.21e-05,0.0588,0.0858,0.524,132.569,852118,1
ugly kid joe,everything about you,1998,01,0.725,0.613,5.0,-7.116,0.0,0.0275,0.015,3.97e-06,0.0852,0.393,132.765,3239552,1
l.a. style,james brown is dead,2010,11,0.564,0.888,5.0,-6.763,1.0,0.0325,0.0109,6.68e-05,0.177,0.526,91.989,60429,1
shanice,silent prayer,1999,11,0.726,0.731,5.0,-7.264,1.0,0.0383,0.411,7.18e-05,0.084,0.513,115.905,414636,1
black sheep,strobelite honey,1991,01,0.554,0.816,11.0,-7.871,1.0,0.0353,0.000526,0.000711,0.0988,0.362,131.409,20456947,1
firehouse,reach for the sky,1992,03,0.596,0.521,7.0,-10.25,1.0,0.0458,0.259,6.16e-05,0.551,0.39,139.672,1602352,1
keith sweat,why me baby?,2004,01,0.695,0.978,5.0,-3.556,0.0,0.274,0.0764,3.12e-05,0.069,0.706,171.093,6815814,1
def leppard,lets get rocked,1992,03,0.894,0.316,7.0,-18.975,1.0,0.0978,0.608,0.0153,0.111,0.64,132.061,1346331,1
bonnie raitt,not the only one,2003,01,0.674,0.605,9.0,-12.423,1.0,0.0353,0.161,0.00129,0.114,0.811,120.972,649805,1
metallica,wherever i may roam,1991,08,0.596,0.521,4.0,-8.357,1.0,0.0298,0.605,5.48e-06,0.0981,0.519,146.951,14538770,1
mint condition,forever in your eyes,2006,01,0.659,0.741,9.0,-9.582,0.0,0.0252,0.0105,0.11,0.0506,0.906,116.036,987937,1
beastie boys,so whatcha want,1999,01,0.55,0.64,10.0,-6.272,1.0,0.061,0.496,0.0,0.163,0.606,143.345,7072086,1
bruce springsteen,57 channels (and nothin on),1992,03,0.684,0.71,11.0,-3.614,0.0,0.0779,0.0132,0.0,0.444,0.451,93.007,522951,1
the outfield,closer to me,1992,01,0.385,0.866,4.0,-2.817,0.0,0.0697,0.004,0.0,0.111,0.551,176.014,3054456,1
eddie money,fall in love again,1992,11,0.616,0.789,7.0,-4.874,0.0,0.0377,0.053,0.0,0.142,0.621,83.066,441201,1
glenn frey,ive got mine,1992,01,0.886,0.628,8.0,-5.949,1.0,0.131,0.00215,1.15e-05,0.31,0.178,119.906,41336363,1
gerald levert,cant help myself,1994,08,0.418,0.42,0.0,-6.444,1.0,0.0414,0.588,6.39e-05,0.11,0.184,84.094,8039295,1
nick jonas,jealous,2015,11,0.747,0.705,9.0,-5.137,0.0,0.126,0.0128,0.0,0.126,0.56,136.024,2468716,1
fall out boy,centuries,2015,01,0.888,0.483,6.0,-7.797,1.0,0.154,0.013,4.85e-06,0.0926,0.226,125.008,1166326,1
selena gomez,the heart wants what it wants,2014,11,0.68,0.84,9.0,-3.823,1.0,0.0415,0.0457,8.38e-06,0.143,0.468,104.985,1649997,1
o.t. genasis,coco,2014,11,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,34383407,1
sam smith,stay with me,2014,01,0.733,0.65,5.0,-3.539,1.0,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,19306,1
beyonce,7/11,2014,11,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,59284,1
rae sremmurd,no type,2015,01,0.829,0.51,5.0,-9.334,0.0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,41336363,1
ella henderson,ghost,2015,01,0.661,0.81,6.0,-3.363,1.0,0.0363,0.0884,0.0,0.0464,0.722,129.988,5528673,1
vance joy,riptide,2014,09,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.931,144.032,41336363,1
tove lo,habits (stay high),2014,01,0.599,0.854,9.0,-5.429,1.0,0.0436,0.0746,0.0,0.278,0.311,119.986,36848757,1
sia,chandelier,2015,05,0.584,0.672,1.0,-8.309,1.0,0.0294,0.0538,0.0481,0.0885,0.556,144.0,2104604,1
mr. probz,waves,2014,02,0.597,0.692,4.0,-6.022,1.0,0.0288,0.457,0.0,0.189,0.968,170.07,16313767,1
luke bryan,i see you,2013,01,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.0,0.115,0.37,120.001,18436946,1
magic!,rude,2014,06,0.545,0.818,9.0,-6.38,1.0,0.0541,0.0369,0.0,0.101,0.679,109.019,9630925,1
onerepublic,i lived,2014,01,0.671,0.777,2.0,-4.322,1.0,0.046,0.0057,0.0011,0.0783,0.289,99.98,20760254,1
eric church,talladega,2014,01,0.545,0.659,1.0,-8.18,1.0,0.0394,0.367,0.00111,0.415,0.599,108.04,17369627,1
florida georgia line,sun daze,2019,10,0.451,0.893,7.0,-2.721,1.0,0.0627,0.0243,0.0,0.0813,0.0971,139.763,18436946,1
one direction,night changes,2014,11,0.507,0.805,9.0,-4.611,0.0,0.0867,0.396,1.16e-06,0.106,0.513,167.983,494858,1
thomas rhett,make me wanna,2013,01,0.56,0.81,0.0,-8.029,0.0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,1771963,1
fifth harmony,sledgehammer,2015,01,0.663,0.53,1.0,-9.763,1.0,0.0301,0.0886,0.0,0.154,0.269,109.003,23628366,1
imagine dragons,i bet my life,2019,10,0.511,0.687,1.0,-4.328,1.0,0.0326,0.254,2.49e-06,0.108,0.172,139.995,3234245,1
carrie underwood,something in the water,2014,12,0.569,0.629,7.0,-9.837,0.0,0.0485,0.218,0.0,0.135,0.0726,134.035,1686524,1
jason aldean,just gettin started,2014,10,0.801,0.543,5.0,-9.236,1.0,0.091,0.564,0.0,0.116,0.534,133.982,0,1
dej loaf,try me,2014,10,0.647,0.586,0.0,-6.883,1.0,0.0313,0.115,1.69e-06,0.121,0.165,87.994,9397022,1
lee brice,drinking class,2014,09,0.657,0.674,1.0,-5.273,1.0,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,6067091,1
randy houser,like a cowboy,2013,01,0.458,0.903,7.0,-4.589,1.0,0.0493,0.136,8.06e-06,0.146,0.69,167.847,9397022,1
the weeknd,often,2015,08,0.658,0.913,1.0,-5.029,1.0,0.0511,0.12,0.0,0.0506,0.864,87.967,1771963,1
j. cole,apparently,2014,12,0.488,0.917,3.0,-2.939,1.0,0.0291,0.0897,3.25e-06,0.135,0.772,156.053,18436946,1
brett eldredge,mean to me,2013,08,0.558,0.814,2.0,-5.378,1.0,0.0645,0.0129,0.0,0.0666,0.672,157.959,18436946,1
chris young,lonely eyes,2013,09,0.509,0.482,7.0,-6.965,1.0,0.176,0.0186,0.0,0.238,0.301,101.042,18436946,1
tim mcgraw,shotgun rider,2014,01,0.499,0.822,4.0,-7.122,1.0,0.049,0.00544,0.000197,0.272,0.499,86.481,18436946,1
darius rucker,homegrown honey,2015,03,0.645,0.669,0.0,-7.946,0.0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,2665863,1
raelynn,god made girls,2018,09,0.537,0.257,9.0,-10.447,1.0,0.0344,0.952,3.89e-05,0.0899,0.169,127.981,269268,1
chase bryant,take it on back,2014,09,0.53,0.753,0.0,-5.551,1.0,0.0346,0.365,4.19e-05,0.269,0.38,123.979,8794832,1
fergie,l.a.love (la la),2017,09,0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,2689588,1
kenny chesney,til its gone,2014,09,0.504,0.761,10.0,-5.446,1.0,0.0437,0.00628,0.0,0.0892,0.884,117.999,16313767,1
becky g,cant stop dancin,2014,11,0.683,0.808,6.0,-7.717,1.0,0.0304,0.33,0.000622,0.359,0.951,146.919,1959276,1
jake owen,what we aint got,2013,12,0.512,0.376,8.0,-8.696,1.0,0.0272,0.806,0.000257,0.103,0.232,136.812,18436946,1
brad paisley,perfect storm,2014,08,0.709,0.685,6.0,-6.639,0.0,0.0251,0.00628,0.000453,0.141,0.465,123.997,3234245,1
one direction,steal my girl,2014,11,0.399,0.357,5.0,-10.86,1.0,0.028,0.389,0.0,0.159,0.267,178.088,83406,1
matchbox 20,real world,1996,10,0.479,0.698,7.0,-7.914,1.0,0.0277,0.198,0.0,0.126,0.673,159.699,3234245,1
george strait,we really shouldnt be doing this,2004,01,0.59,0.299,6.0,-10.839,1.0,0.0246,0.684,1.83e-05,0.0976,0.139,84.981,107929,1
garth brooks,its your song,2007,01,0.628,0.822,1.0,-5.278,1.0,0.123,0.0339,0.0,0.129,0.94,100.469,701626,1
wade hayes,how do you sleep at night,1998,01,0.359,0.662,1.0,-2.843,1.0,0.0466,0.134,0.0,0.0907,0.288,152.096,7181483,1
mark wills,dont laugh at me,1998,01,0.611,0.678,3.0,-6.723,0.0,0.243,0.00701,8.43e-06,0.431,0.493,137.864,433,1
tim mcgraw,where the green grass grows,1997,06,0.531,0.893,0.0,-4.422,1.0,0.055,0.184,1.01e-06,0.101,0.323,120.045,6665606,1
deana carter,absence of the heart,2002,01,0.528,0.856,7.0,-4.605,1.0,0.0351,0.052,0.0,0.0988,0.572,87.019,1264877,1
the brian setzer orchestra,jump jive an wail,1998,01,0.434,0.75,10.0,-3.53,1.0,0.0293,0.0107,0.0,0.106,0.488,159.824,481406,1
kanye west,bound 2,2013,01,0.706,0.864,5.0,-3.981,0.0,0.0677,0.0119,0.0,0.205,0.576,97.973,10442996,1
justin timberlake,tko,2013,09,0.527,0.723,1.0,-6.134,1.0,0.0411,0.217,0.0,0.037,0.888,160.465,1402663,1
joe nichols,sunny and 75,2013,10,0.463,0.789,5.0,-3.915,0.0,0.0378,0.0954,8.84e-06,0.152,0.301,155.865,20400054,1
eli young band,drunk last night,2013,01,0.635,0.434,6.0,-7.986,1.0,0.0298,0.171,1.1e-06,0.106,0.171,139.976,625776,1
parmalee,carolina,2013,12,0.703,0.867,6.0,-4.292,1.0,0.0453,0.107,0.0,0.119,0.546,128.008,477766,1
justin bieber,roller coaster,2014,05,0.599,0.4,1.0,-13.474,1.0,0.0273,0.0105,0.0274,0.122,0.1,110.988,1253829,1
david nail,whatever shes got,2014,01,0.739,0.872,11.0,-4.059,0.0,0.333,0.0217,0.0,0.26,0.684,95.084,778782,1
cassadee pope,wasting all these tears,2013,01,0.62,0.849,0.0,-6.836,1.0,0.0833,0.119,0.0,0.0606,0.965,185.939,2857009,1
zac brown band,sweet annie,2012,07,0.719,0.477,6.0,-6.439,0.0,0.178,0.0326,0.0,0.218,0.297,140.141,241014,1
ylvis,the fox,2013,09,0.551,0.702,11.0,-4.77,1.0,0.0339,0.0514,0.0,0.599,0.193,90.074,1177728,1
the band perry,dont let me be lonely,2015,08,0.629,0.824,9.0,-6.53,1.0,0.159,0.155,0.000628,0.0651,0.852,128.01,2665863,1
eminem,berzerk,2013,11,0.717,0.544,7.0,-6.598,1.0,0.0371,0.445,5.16e-06,0.0973,0.641,139.959,5036564,1
darius rucker,radio,2013,01,0.26,0.707,5.0,-5.18,1.0,0.0355,0.239,0.00157,0.322,0.348,182.959,13753810,1
future,honest,2014,04,0.476,0.991,10.0,-3.458,1.0,0.052,0.0446,0.00574,0.128,0.453,111.03,520694,1
rihanna,what now,2012,12,0.459,0.899,2.0,-2.978,1.0,0.21,0.0038,0.0,0.126,0.437,176.384,919391,1
britney spears,work b**ch!,2013,11,0.483,0.807,7.0,-5.229,1.0,0.0644,0.267,6.97e-05,0.097,0.311,79.959,3751299,1
bruno mars,gorilla,2012,12,0.558,0.708,9.0,-4.931,1.0,0.0298,0.169,0.0,0.11,0.435,163.065,3348102,1
will champlin,at last,2014,01,0.552,0.915,4.0,-3.713,1.0,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,6567839,1
jake owen,days of gold,2013,12,0.69,0.524,6.0,-8.39,0.0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,3008023,1
eminem,survival,2013,11,0.464,0.771,8.0,-4.503,1.0,0.336,0.0235,0.0,0.063,0.69,158.777,250992,1
eric church,the outsiders,2014,01,0.632,0.701,7.0,-5.921,1.0,0.146,0.0114,0.0,0.108,0.497,162.958,139189,1
jon pardi,up all night,2014,01,0.934,0.694,11.0,-5.849,0.0,0.101,0.0962,1.2e-06,0.478,0.835,123.829,20456947,1
fall out boy,alone together,2013,01,0.545,0.478,10.0,-11.066,0.0,0.287,0.0873,0.0,0.114,0.317,92.326,3900685,1
adele,send my love (to your new lover),2016,06,0.525,0.685,7.0,-3.954,0.0,0.0351,0.385,0.0,0.0731,0.54,78.003,381707,1
kent jones,dont mind,2016,04,0.623,0.734,9.0,-5.95,1.0,0.107,0.0162,1.9e-06,0.145,0.372,107.853,1505780,1
p!nk,just like fire,2016,04,0.6,0.412,8.0,-9.343,1.0,0.344,0.615,0.0025,0.134,0.408,113.049,47693,1
meghan trainor,me too,2017,05,0.49,0.743,0.0,-5.155,0.0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,443615,1
drake,controlla,2016,05,0.546,0.645,11.0,-6.4,1.0,0.0527,0.0397,0.0,0.107,0.457,101.578,48793,1
florida georgia line,h.o.l.y.,2016,08,0.589,0.641,5.0,-8.12,1.0,0.0838,0.205,0.0,0.0864,0.57,160.031,656281,1
ariana grande,into you,2016,05,0.602,0.725,6.0,-3.054,1.0,0.0393,0.174,0.0,0.0786,0.304,122.803,3226332,1
kiiara,gold,2016,03,0.281,0.58,9.0,-5.967,1.0,0.0323,0.333,0.0,0.122,0.282,151.568,1075041,1
coldplay,hymn for the weekend,2015,12,0.539,0.528,11.0,-8.113,0.0,0.252,0.0108,0.0,0.117,0.252,190.169,674947,1
katy perry,rise,2016,07,0.757,0.884,10.0,-5.488,0.0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,1534298,1
eric church,record year,2015,11,0.614,0.472,7.0,-6.626,1.0,0.0297,0.158,0.0,0.111,0.168,146.005,535298,1
desiigner,tiimmy turner,2016,07,0.558,0.801,7.0,-5.795,1.0,0.131,0.133,0.0,0.392,0.831,105.006,752259,1
dan + shay,from the ground up,2016,06,0.563,0.414,0.0,-11.409,1.0,0.37,0.0298,0.0,0.0854,0.446,193.549,443615,1
tory lanez,luv,2016,08,0.575,0.844,3.0,-1.772,0.0,0.0633,0.226,0.0,0.0538,0.542,87.007,2389348,1
selena gomez,kill em with kindness,2015,10,0.514,0.659,1.0,-6.142,1.0,0.0309,0.0284,0.0,0.266,0.463,76.483,995453,1
sam hunt,make you miss me,2014,10,0.389,0.665,0.0,-6.169,1.0,0.0644,0.178,0.000732,0.116,0.199,117.055,1964573,1
dnce,toothbrush,2016,11,0.568,0.562,9.0,-7.775,1.0,0.0418,0.101,6.16e-05,0.363,0.247,133.647,963529,1
wale,my pyt,2016,05,0.657,0.739,2.0,-4.081,1.0,0.274,0.141,0.0,0.178,0.543,181.994,673340,1
carrie underwood,church bells,2015,10,0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,1607976,1
kelsea ballerini,peter pan,2015,05,0.532,0.883,0.0,-2.743,0.0,0.0352,0.0951,0.0,0.304,0.7,99.995,440636,1
x ambassadors,unsteady,2015,06,0.529,0.891,8.0,-4.36,1.0,0.043,0.0457,0.0,0.0942,0.329,104.031,2063891,1
miranda lambert,vice,2016,11,0.795,0.568,5.0,-7.817,0.0,0.142,0.0541,0.0,0.108,0.478,136.173,4776661,1
daya,sit still  look pretty,2016,10,0.567,0.839,6.0,-4.048,0.0,0.0698,0.0489,0.0,0.103,0.903,160.062,9622983,1
lil wayne,sucker for pain,2016,06,0.616,0.697,3.0,-5.952,1.0,0.0295,0.326,2.18e-05,0.0827,0.68,148.93,919621,1
chris lane,fix,2016,07,0.44,0.666,1.0,-4.82,0.0,0.193,0.0657,0.0,0.197,0.544,82.922,6567839,1
jake owen,american country love song,2016,07,0.346,0.7,10.0,-6.407,0.0,0.0504,0.0995,0.0,0.253,0.351,100.768,762486,1
lil uzi vert,money longer,2016,05,0.781,0.588,6.0,-5.348,0.0,0.0386,0.317,0.0,0.0983,0.564,93.979,48896,1
jason aldean,lights come on,2016,09,0.555,0.933,9.0,-5.04,1.0,0.113,0.0026,0.0,0.122,0.421,144.874,82649,1
blake shelton,shes got a way with words,2016,05,0.923,0.599,6.0,-4.888,1.0,0.238,0.07,1.23e-06,0.0951,0.667,138.024,1135616,1
jacob sartorius,hit or miss,2016,07,0.626,0.831,7.0,-5.69,1.0,0.0481,0.0628,0.0,0.0799,0.304,100.009,1964573,1
onerepublic,wherever i go,2016,12,0.712,0.799,7.0,-4.564,0.0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,360551,1
nicky jam,with you tonight / hasta el amanecer,2017,01,0.762,0.476,0.0,-12.686,1.0,0.114,0.366,0.0,0.103,0.375,130.007,687714,1
ben rector,brand new,2015,08,0.792,0.717,0.0,-4.759,0.0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,1405169,1
dae dae,wat u mean (aye  aye  aye),2016,03,0.843,0.359,0.0,-7.417,1.0,0.461,0.069,0.0,0.12,0.156,81.987,179417,1
keith urban,wasted time,2016,05,0.671,0.916,6.0,-4.014,0.0,0.0397,0.0282,0.00762,0.24,0.803,126.01,13753810,1
lukas graham,mama said,2016,04,0.714,0.566,7.0,-4.408,1.0,0.056,0.142,1.25e-06,0.57,0.449,113.074,757141,1
lil yachty,1 night,2016,07,0.503,0.824,3.0,-4.039,1.0,0.0524,0.083,0.0,0.21,0.448,161.981,444270,1
kungs vs cookin on 3 burners,this girl,2016,11,0.531,0.746,11.0,-4.228,1.0,0.0329,0.0972,0.0,0.102,0.304,139.788,1379913,1
lil uzi vert,you was right,2016,05,0.634,0.78,8.0,-4.928,1.0,0.0477,0.161,0.0,0.112,0.93,101.066,1262316,1
galantis,no money,2016,04,0.334,0.617,6.0,-5.834,0.0,0.383,0.334,0.0,0.163,0.603,85.227,6800373,1
kanye west,father stretch my hands pt. 1,2016,06,0.554,0.903,8.0,-3.152,1.0,0.0515,0.0103,0.0,0.107,0.419,112.998,766965,1
billy currington,it dont hurt like it used to,2015,06,0.65,0.782,8.0,-4.295,1.0,0.0721,0.295,0.0,0.107,0.944,171.988,218422,1
cole swindell,middle of a memory,2016,05,0.672,0.642,5.0,-4.552,1.0,0.0461,0.127,0.0,0.137,0.656,123.984,0,1
zac brown band,castaway,2015,04,0.554,0.743,9.0,-6.016,1.0,0.0287,0.0251,0.0,0.359,0.673,72.997,1617639,1
camila cabello,crying in the club,2017,05,0.76,0.588,9.0,-7.082,1.0,0.0775,0.0485,0.0,0.0847,0.384,102.974,14538770,1
rascal flatts,yours if you want it,2017,05,0.872,0.389,1.0,-8.343,1.0,0.0634,0.0343,0.000679,0.0941,0.156,131.012,14538770,1
old dominion,no such thing as a broken heart,2017,08,0.763,0.628,11.0,-5.85,1.0,0.05,0.0531,0.0,0.114,0.193,140.958,36848757,1
ajr,weak,2016,09,0.488,0.744,2.0,-4.284,0.0,0.131,0.0353,0.0,0.0952,0.59,180.007,969035,1
dustin lynch,small town boy,2017,09,0.708,0.612,5.0,-6.379,0.0,0.122,0.0381,0.0,0.277,0.263,139.913,54351,1
hailee steinfeld,most girls,2017,04,0.799,0.63,0.0,-9.279,1.0,0.0748,0.0159,0.0,0.453,0.772,103.647,426615,1
drake,gyalchester,2017,03,0.568,0.463,7.0,-10.009,1.0,0.0328,0.556,4.59e-06,0.101,0.354,145.534,5278275,1
travis scott,butterfly effect,2018,08,0.589,0.962,7.0,-6.815,1.0,0.181,0.0502,0.00225,0.242,0.503,103.396,590772,1
justin moore,somebody else will,2016,01,0.573,0.377,0.0,-12.9,1.0,0.0278,0.419,0.0,0.142,0.565,89.599,2796552,1
trey songz,nobody else but you,2017,03,0.52,0.449,5.0,-8.957,0.0,0.0331,0.205,0.000687,0.191,0.364,189.243,713909,1
montell jordan,this is how we do it,1995,01,0.574,0.917,0.0,-7.075,1.0,0.0286,0.00459,9.86e-05,0.382,0.587,135.977,846345,1
bryan adams,have you ever really loved a woman?,1996,06,0.721,0.924,1.0,-8.282,1.0,0.0396,0.000683,0.00382,0.0817,0.694,130.947,14538770,1
dionne farris,i know,1994,10,0.352,0.698,7.0,-6.278,1.0,0.0303,0.0353,0.0,0.113,0.256,142.57,5739491,1
boyz ii men,water runs dry,1994,01,0.571,0.553,0.0,-8.584,1.0,0.0279,0.0319,0.0,0.109,0.209,126.215,446069,1
tlc,red light special,1994,11,0.738,0.937,9.0,-7.788,0.0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,14538770,1
nicki french,total eclipse of the heart,2010,06,0.871,0.455,6.0,-12.414,1.0,0.179,0.0032,0.0,0.075,0.709,91.926,2104604,1
real mccoy,run away,1995,03,0.519,0.517,1.0,-7.531,1.0,0.0286,0.0537,0.0,0.0928,0.344,141.808,7072086,1
hootie & the blowfish,let her cry,1994,07,0.609,0.912,9.0,-3.324,1.0,0.0338,0.0734,3.1e-06,0.159,0.564,118.035,9174216,1
jamie walters,hold on,1994,09,0.805,0.451,4.0,-17.401,0.0,0.111,0.000532,0.695,0.103,0.465,128.005,2596407,1
rednex,cotton eye joe,1995,04,0.451,0.332,0.0,-9.119,1.0,0.0956,0.723,0.0,0.127,0.259,87.484,234988,1
da brat,give it 2 you,1994,06,0.706,0.926,9.0,-3.192,0.0,0.127,0.00135,0.0,0.261,0.389,134.981,2796552,1
firehouse,i live my life for you,1996,10,0.661,0.493,8.0,-8.485,0.0,0.0326,0.217,0.0,0.0664,0.201,95.021,507423,1
van halen,cant stop lovin you,1995,01,0.705,0.439,6.0,-10.246,1.0,0.0263,0.378,1.75e-05,0.0654,0.65,112.397,14538770,1
stevie b,dream about you/funky melody,2007,07,0.685,0.675,3.0,-5.806,1.0,0.0372,0.000293,0.736,0.0457,0.874,121.33,14538770,1
mary j. blige,im goin down,1994,01,0.723,0.647,11.0,-9.178,0.0,0.0317,0.0768,0.000237,0.131,0.653,137.336,212488,1
fun factory,close to you,2016,08,0.334,0.582,0.0,-7.196,1.0,0.0306,0.144,0.0153,0.255,0.387,182.726,263318,1
blackstreet,joy,1994,01,0.868,0.867,4.0,-5.976,0.0,0.28,0.267,1.08e-05,0.228,0.595,99.469,389879,1
kut klose,i like,1995,02,0.788,0.642,7.0,-9.467,1.0,0.0392,0.0398,0.000243,0.0529,0.9,106.041,316030,1
elastica,connection,1995,01,0.763,0.655,2.0,-9.012,1.0,0.0688,0.00127,0.0404,0.062,0.925,147.972,320340,1
brownstone,grapevyne,1993,06,0.606,0.532,5.0,-10.426,1.0,0.0657,0.632,0.0,0.164,0.433,161.085,124299,1
r.e.m.,strange currencies,1994,01,0.683,0.541,2.0,-10.457,1.0,0.0367,0.0987,0.0,0.316,0.315,133.838,113792,1
naughty by nature,craziest,1995,05,0.523,0.622,2.0,-6.632,1.0,0.0245,0.0143,0.0065,0.297,0.446,147.878,219248,1
k7,move it like this,1993,11,0.772,0.559,11.0,-8.558,0.0,0.0486,0.0762,0.245,0.0962,0.635,95.06,524478,1
gillette,mr. personality,1994,10,0.639,0.869,7.0,-8.479,1.0,0.0311,0.00336,0.002,0.0576,0.562,133.033,3768866,1
desree,feel so high,1994,04,0.712,0.612,0.0,-12.74,1.0,0.0441,0.831,0.441,0.118,0.526,112.028,318061,1
stevie wonder,for your love,1995,03,0.742,0.523,10.0,-9.212,0.0,0.0684,0.259,5.32e-05,0.0628,0.626,88.078,1005153,1
tom petty,its good to be king,1994,10,0.832,0.953,5.0,-6.351,0.0,0.0367,0.0105,0.00607,0.0293,0.981,126.947,203887,1
masta ace incorporated,the i.n.c. ride,1995,01,0.529,0.509,0.0,-8.926,1.0,0.0253,0.415,0.0,0.171,0.27,142.311,7181483,1
corona,baby baby,2006,04,0.574,0.586,7.0,-9.007,1.0,0.0246,0.101,9.44e-06,0.0524,0.511,88.42,438741,1
madonna,bedtime story,1994,10,0.761,0.639,5.0,-7.577,0.0,0.0539,0.0359,0.0,0.0945,0.922,164.088,197882,1
vanessa williams,the way that you love,1994,01,0.577,0.462,2.0,-7.989,1.0,0.0279,0.128,0.0,0.0822,0.258,128.303,91782,1
max-a-million,fat boy,1995,10,0.583,0.488,6.0,-10.494,1.0,0.0444,0.821,1.74e-05,0.115,0.191,98.497,4776661,1
ty herndon,what mattered most,1995,04,0.606,0.864,11.0,-7.504,0.0,0.0919,0.117,0.0,0.366,0.579,103.834,15652,1
